date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,y,y_outlier
2018-11-05,24,1,24,189,2018-11,53.120000000000005,53.120000000000005,0.47339007041952064
2018-11-06,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-07,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-08,55,1,55,587,2018-11,99.79,99.79,1.1456956910970926
2018-11-09,2,1,2,19,2018-11,17.1,17.1,0.045496761738314025
2018-11-10,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-11,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-12,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-13,6,1,6,70,2018-11,21.310000000000002,21.310000000000002,0.01515047766714084
2018-11-14,38,2,38,499,2018-11,83.01,83.01,0.9039710646782013
2018-11-15,42,2,41,356,2018-11,119.51000000000002,119.51000000000002,1.4297725464594608
2018-11-16,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-17,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-18,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-19,94,2,94,237,2018-11,190.00999999999996,20.25828665568369,2.445361709899975
2018-11-20,22,1,22,186,2018-11,64.25,64.25,0.6337235085626827
2018-11-21,25,2,25,141,2018-11,315.66,20.25828665568369,4.2554153040319
2018-11-22,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-23,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-24,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-25,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-26,30,3,30,349,2018-11,69.14,69.14,0.7041665016013227
2018-11-27,52,3,52,482,2018-11,89.96999999999998,89.96999999999998,1.0042334842178604
2018-11-28,4,1,2,37,2018-11,33.7,33.7,0.193634871071793
2018-11-29,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-11-30,0,0,0,0,2018-11,0.0,0.0,0.2918311545728219
2018-12-01,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-02,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-03,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-04,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-05,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-06,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-07,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-08,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-09,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-10,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-11,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-12,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-13,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-14,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-15,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-16,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-17,16,1,16,46,2018-12,46.33,46.33,0.3755765892881575
2018-12-18,54,1,54,525,2018-12,98.50999999999999,98.50999999999999,1.1272566254346263
2018-12-19,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-20,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-21,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-22,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-23,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-24,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-25,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-26,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-27,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-28,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-29,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-30,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2018-12-31,0,0,0,0,2018-12,0.0,0.0,0.2918311545728219
2019-01-01,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-02,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-03,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-04,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-05,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-06,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-07,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-08,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-09,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-10,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-11,79,1,79,876,2019-01,125.58000000000004,125.58000000000004,1.517214053155687
2019-01-12,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-13,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-14,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-15,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-16,33,1,33,377,2019-01,56.779999999999994,56.779999999999994,0.5261142737981345
2019-01-17,2,1,2,24,2019-01,2.12,2.12,0.26129145206936244
2019-01-18,106,1,106,1214,2019-01,236.00000000000003,20.25828665568369,3.107871576944363
2019-01-19,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-20,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-21,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-22,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-23,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-24,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-25,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-26,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-27,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-28,9,1,9,97,2019-01,23.14,23.14,0.041512579356447796
2019-01-29,12,1,12,80,2019-01,53.550000000000004,53.550000000000004,0.4795844440405053
2019-01-30,0,0,0,0,2019-01,0.0,0.0,0.2918311545728219
2019-01-31,1,1,1,4,2019-01,1.45,1.45,0.2709431505020595
2019-02-01,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-02,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-03,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-04,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-05,15,2,14,128,2019-02,46.27,46.27,0.37471225808522945
2019-02-06,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-07,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-08,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-09,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-10,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-11,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-12,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-13,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-14,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-15,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-16,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-17,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-18,119,2,118,1440,2019-02,273.65999999999997,20.25828665568369,3.6503834619822313
2019-02-19,44,1,44,514,2019-02,62.599999999999994,62.599999999999994,0.60995440048216
2019-02-20,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-21,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-22,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-23,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-24,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-25,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-26,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-27,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-02-28,0,0,0,0,2019-02,0.0,0.0,0.2918311545728219
2019-03-01,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-02,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-03,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-04,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-05,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-06,27,1,27,198,2019-03,76.57000000000001,76.57000000000001,0.8111995155639189
2019-03-07,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-08,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-09,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-10,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-11,8,1,8,57,2019-03,41.51,41.51,0.30614198265293363
2019-03-12,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-13,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-14,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-15,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-16,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-17,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-18,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-19,12,1,12,99,2019-03,49.290000000000006,49.290000000000006,0.41821692863261045
2019-03-20,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-21,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-22,22,2,21,250,2019-03,81.07000000000001,81.07000000000001,0.8760243557835262
2019-03-23,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-24,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-25,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-26,104,2,103,1378,2019-03,272.65,20.25828665568369,3.6358338867329416
2019-03-27,16,1,16,261,2019-03,28.38,28.38,0.1169975044121683
2019-03-28,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-29,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-30,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-03-31,0,0,0,0,2019-03,0.0,0.0,0.2918311545728219
2019-04-01,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-02,15,2,15,208,2019-04,28.01999999999999,28.01999999999999,0.11181151719459957
2019-04-03,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-04,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-05,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-06,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-07,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-08,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-09,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-10,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-11,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-12,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-13,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-14,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-15,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-16,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-17,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-18,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-19,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-20,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-21,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-22,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-23,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-24,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-25,9,1,9,132,2019-04,26.91,26.91,0.09582138994042992
2019-04-26,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-27,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-28,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-29,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-04-30,0,0,0,0,2019-04,0.0,0.0,0.2918311545728219
2019-05-01,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-02,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-03,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-04,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-05,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-06,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-07,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-08,9,2,8,125,2019-05,53.35,53.35,0.476703340030745
2019-05-09,108,3,106,1263,2019-05,274.65,20.25828665568369,3.6646449268305448
2019-05-10,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-11,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-12,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-13,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-14,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-15,5,1,5,63,2019-05,21.68,21.68,0.020480520085197403
2019-05-16,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-17,13,1,13,104,2019-05,68.19,68.19,0.690481257554961
2019-05-18,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-19,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-20,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-21,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-22,1,1,1,7,2019-05,1.45,1.45,0.2709431505020595
2019-05-23,50,1,50,535,2019-05,141.37999999999997,141.37999999999997,1.7448212699267518
2019-05-24,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-25,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-26,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-27,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-28,29,2,28,205,2019-05,115.59999999999998,115.59999999999998,1.3734469630686459
2019-05-29,26,2,23,309,2019-05,76.63000000000001,76.63000000000001,0.812063846766847
2019-05-30,0,0,0,0,2019-05,0.0,0.0,0.2918311545728219
2019-05-31,15,1,15,122,2019-05,34.7,34.7,0.20804039112059464
2019-06-01,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-02,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-03,25,1,25,233,2019-06,63.00000000000001,63.00000000000001,0.6157166085016808
2019-06-04,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-05,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-06,6,2,6,47,2019-06,19.75,19.75,0.0073221336089897325
2019-06-07,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-08,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-09,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-10,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-11,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-12,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-13,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-14,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-15,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-16,52,1,52,665,2019-06,89.83999999999999,89.83999999999999,1.0023607666115162
2019-06-17,59,1,59,61,2019-06,144.77,144.77,1.7936559828921899
2019-06-18,39,1,39,336,2019-06,125.21000000000002,125.21000000000002,1.5118840107376303
2019-06-19,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-20,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-21,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-22,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-23,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-24,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-25,103,3,99,1244,2019-06,248.66000000000003,20.25828665568369,3.290245460762191
2019-06-26,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-27,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-28,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-29,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
2019-06-30,0,0,0,0,2019-06,0.0,0.0,0.2918311545728219
