date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,y,y_outlier
2018-10-26,113,2,106,1058,2018-10,299.27,299.27,1.53169041416068
2018-10-27,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-28,29,2,28,211,2018-10,138.55,138.55,0.4330066015819374
2018-10-29,22,1,22,204,2018-10,70.0,70.0,0.03560200563728134
2018-10-30,57,2,57,408,2018-10,254.08000000000004,254.08000000000004,1.2227710420201043
2018-10-31,32,1,32,248,2018-10,96.35,96.35,0.14452690465048537
2018-11-01,34,4,34,343,2018-11,68.81,68.81,0.04373685965027724
2018-11-02,131,7,117,1118,2018-11,498.72,75.20800823723228,2.8951329628094498
2018-11-03,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-04,35,1,35,303,2018-11,106.56,106.56,0.21432258487963526
2018-11-05,69,6,66,672,2018-11,242.49,242.49,1.1435416655405892
2018-11-06,7,1,7,17,2018-11,33.75,33.75,0.2834074325037536
2018-11-07,24,3,24,166,2018-11,109.5,109.5,0.2344204594999781
2018-11-08,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-09,88,4,79,733,2018-11,341.80999999999995,341.80999999999995,1.8224943550958448
2018-11-10,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-11,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-12,46,4,45,419,2018-11,150.56,150.56,0.5151071030072154
2018-11-13,33,4,31,255,2018-11,132.57,132.57,0.39212725116368885
2018-11-14,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-15,25,4,23,216,2018-11,115.81,115.81,0.2775556938041834
2018-11-16,22,3,20,123,2018-11,134.4,134.4,0.40463715271308603
2018-11-17,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-18,39,2,38,333,2018-11,141.31,141.31,0.4518739940826673
2018-11-19,60,2,58,496,2018-11,217.54999999999998,217.54999999999998,0.973051531856456
2018-11-20,13,1,13,88,2018-11,53.57,53.57,0.14791767911083
2018-11-21,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-22,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-23,74,3,71,615,2018-11,312.58,312.58,1.622677730894273
2018-11-24,0,0,0,0,2018-11,0.0,0.0,0.5141228299311589
2018-11-25,83,3,77,764,2018-11,273.2,273.2,1.3534755871700888
2018-11-26,3,1,3,25,2018-11,29.9,29.9,0.3097260778399169
2018-11-27,106,6,81,946,2018-11,302.07,302.07,1.5508312471324353
2018-11-28,58,2,27,353,2018-11,187.64,187.64,0.7685864196474579
2018-11-29,24,2,12,174,2018-11,103.9,103.9,0.19613879355646796
2018-11-30,42,3,19,317,2018-11,231.67999999999998,231.67999999999998,1.069644378246063
2018-12-01,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-02,238,4,107,2260,2018-12,747.1600000000001,75.20800823723228,4.593471728346177
2018-12-03,30,2,15,181,2018-12,113.66,113.66,0.26285826848658567
2018-12-04,34,1,17,224,2018-12,220.5,220.5,0.9932177665945554
2018-12-05,16,2,8,159,2018-12,89.30000000000001,89.30000000000001,0.0963330216323164
2018-12-06,80,5,36,583,2018-12,328.36,328.36,1.7305499967136644
2018-12-07,48,2,47,518,2018-12,158.31,158.31,0.5680861942683233
2018-12-08,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-09,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-10,6,3,2,12,2018-12,37.349999999999994,37.349999999999994,0.2587977901114971
2018-12-11,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-12,6,1,6,12,2018-12,31.3,31.3,0.30015566135403937
2018-12-13,1,1,1,4,2018-12,1.65,1.65,0.5028434105013746
2018-12-14,115,9,93,1083,2018-12,512.8,75.20800823723228,2.991384008610275
2018-12-15,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-16,24,1,24,240,2018-12,73.26,73.26,0.013316607248737863
2018-12-17,27,2,26,114,2018-12,120.27,120.27,0.30804430632347896
2018-12-18,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-19,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-20,77,3,75,707,2018-12,235.62999999999997,235.62999999999997,1.0966466247597888
2018-12-21,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-22,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-23,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-24,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-25,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-26,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-27,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-28,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-29,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-30,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2018-12-31,0,0,0,0,2018-12,0.0,0.0,0.5141228299311589
2019-01-01,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-02,17,2,17,33,2019-01,71.49,71.49,0.02541634809159741
2019-01-03,1,1,1,4,2019-01,1.65,1.65,0.5028434105013746
2019-01-04,228,4,194,1966,2019-01,635.94,75.20800823723228,3.8331704986609623
2019-01-05,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-06,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-07,22,3,21,166,2019-01,83.59000000000002,83.59000000000002,0.05729939439348729
2019-01-08,9,1,9,87,2019-01,29.91,29.91,0.30965771772216066
2019-01-09,12,2,12,74,2019-01,50.95,50.95,0.16582802996297227
2019-01-10,7,1,7,58,2019-01,46.0,46.0,0.19966628825232505
2019-01-11,32,3,28,218,2019-01,162.07999999999998,162.07999999999998,0.5938579586624363
2019-01-12,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-13,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-14,76,2,75,542,2019-01,256.60999999999996,256.60999999999996,1.2400661518124396
2019-01-15,10,1,10,83,2019-01,29.390000000000004,29.390000000000004,0.3132124438454866
2019-01-16,3,1,3,31,2019-01,20.5,20.5,0.373984588530809
2019-01-17,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-18,6,1,6,8,2019-01,19.6,19.6,0.3801369991288731
2019-01-19,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-20,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-21,82,3,77,805,2019-01,253.04999999999998,253.04999999999998,1.2157299498912082
2019-01-22,83,4,78,746,2019-01,221.34,221.34,0.9989600164860818
2019-01-23,64,2,62,630,2019-01,159.95,159.95,0.5792972535803512
2019-01-24,42,4,39,334,2019-01,159.32999999999998,159.32999999999998,0.5750589262794625
2019-01-25,11,1,11,9,2019-01,27.83,27.83,0.3238766222154644
2019-01-26,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-27,0,0,0,0,2019-01,0.0,0.0,0.5141228299311589
2019-01-28,121,4,106,884,2019-01,477.95000000000005,75.20800823723228,2.753148998229681
2019-01-29,15,3,15,70,2019-01,93.25,93.25,0.12333526814604226
2019-01-30,2,2,2,4,2019-01,14.85,14.85,0.41260805506310055
2019-01-31,48,4,45,350,2019-01,211.85,211.85,0.9340862647353831
2019-02-01,4,1,4,12,2019-02,44.95,44.95,0.2068441006167332
2019-02-02,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-03,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-04,15,1,15,34,2019-02,36.489999999999995,36.489999999999995,0.26467676023853615
2019-02-05,15,3,15,27,2019-02,80.34,80.34,0.03508235612270002
2019-02-06,13,1,13,138,2019-02,33.31,33.31,0.2864152776850294
2019-02-07,22,2,22,193,2019-02,75.53,75.53,0.002201139481934995
2019-02-08,58,2,57,489,2019-02,258.0,258.0,1.2495682081805612
2019-02-09,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-10,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-11,41,3,39,326,2019-02,140.78,140.78,0.4482509078415851
2019-02-12,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-13,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-14,16,2,15,112,2019-02,71.41,71.41,0.02596322903364754
2019-02-15,5,1,5,70,2019-02,7.4,7.4,0.46353634279152034
2019-02-16,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-17,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-18,35,3,34,346,2019-02,143.87,143.87,0.469374184228272
2019-02-19,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-20,14,1,14,128,2019-02,51.74,51.74,0.16042758066022708
2019-02-21,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-22,47,2,43,420,2019-02,166.19999999999996,166.19999999999996,0.6220223271780186
2019-02-23,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-24,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-25,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-26,14,1,14,139,2019-02,38.730000000000004,38.730000000000004,0.249364093861132
2019-02-27,0,0,0,0,2019-02,0.0,0.0,0.5141228299311589
2019-02-28,28,2,27,256,2019-02,96.26000000000002,96.26000000000002,0.14391166359067914
2019-03-01,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-02,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-03,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-04,47,3,46,302,2019-03,207.04,207.04,0.9012050480946181
2019-03-05,50,3,44,408,2019-03,199.66,199.66,0.8507552811904924
2019-03-06,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-07,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-08,62,2,61,521,2019-03,191.67,191.67,0.796135547103234
2019-03-09,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-10,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-11,3,1,3,7,2019-03,16.4,16.4,0.402012236810879
2019-03-12,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-13,11,1,11,50,2019-03,85.05000000000001,85.05000000000001,0.0672799715859024
2019-03-14,64,3,58,584,2019-03,229.89,229.89,1.0574079171676911
2019-03-15,76,5,67,713,2019-03,255.62999999999997,255.62999999999997,1.2333668602723253
2019-03-16,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-17,14,2,13,96,2019-03,80.04,80.04,0.033031552590011996
2019-03-18,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-19,75,3,72,699,2019-03,198.33999999999997,198.33999999999997,0.8417317456466648
2019-03-20,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-21,7,3,7,12,2019-03,27.15,27.15,0.32852511022289066
2019-03-22,73,4,68,570,2019-03,278.84999999999997,278.84999999999997,1.3920990537023803
2019-03-23,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-24,1,1,1,3,2019-03,1.25,1.25,0.5055778152116254
2019-03-25,57,4,52,580,2019-03,155.36999999999998,155.36999999999998,0.5479883196479802
2019-03-26,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-27,14,2,12,75,2019-03,60.63999999999999,60.63999999999999,0.09958707585714843
2019-03-28,8,2,8,45,2019-03,64.12,64.12,0.07579775487796701
2019-03-29,10,1,10,78,2019-03,40.09,40.09,0.24006711784627954
2019-03-30,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-03-31,0,0,0,0,2019-03,0.0,0.0,0.5141228299311589
2019-04-01,28,2,28,285,2019-04,80.69,80.69,0.037474960244169374
2019-04-02,7,2,7,19,2019-04,21.95,21.95,0.3640723714561501
2019-04-03,1,1,1,1,2019-04,0.39,0.39,0.5114567853386643
2019-04-04,24,1,24,237,2019-04,62.58,62.58,0.08632521301243236
2019-04-05,71,3,71,691,2019-04,183.97,183.97,0.7434982564309075
2019-04-06,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-07,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-08,42,2,41,371,2019-04,139.83,139.83,0.4417566966547397
2019-04-09,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-10,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-11,108,7,99,894,2019-04,463.82000000000005,75.20800823723228,2.656556151840074
2019-04-12,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-13,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-14,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-15,2,2,1,4,2019-04,445.5,75.20800823723228,2.5313204161105904
2019-04-16,81,4,75,660,2019-04,345.78,345.78,1.8496333218450833
2019-04-17,14,1,14,111,2019-04,54.14000000000001,54.14000000000001,0.14402115239872268
2019-04-18,23,2,22,191,2019-04,96.05,96.05,0.14247610111779735
2019-04-19,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-20,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-21,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-22,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-23,9,1,9,14,2019-04,18.0,18.0,0.3910746179698761
2019-04-24,34,1,34,338,2019-04,92.29999999999998,92.29999999999998,0.11684105695919667
2019-04-25,8,1,8,77,2019-04,38.269999999999996,38.269999999999996,0.25250865927792043
2019-04-26,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-27,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-28,33,1,33,335,2019-04,80.27000000000001,80.27000000000001,0.03460383529840619
2019-04-29,0,0,0,0,2019-04,0.0,0.0,0.5141228299311589
2019-04-30,3,1,3,6,2019-04,4.65,4.65,0.4823353751744941
2019-05-01,37,4,33,387,2019-05,94.06000000000002,94.06000000000002,0.1288724376843001
2019-05-02,10,2,9,69,2019-05,80.64,80.64,0.03713315965538805
2019-05-03,10,2,10,80,2019-05,12.64,12.64,0.4277156410872358
2019-05-04,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-05,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-06,37,2,37,310,2019-05,108.56,108.56,0.22799460843088892
2019-05-07,25,2,24,228,2019-05,115.37,115.37,0.2745478486229076
2019-05-08,18,2,18,166,2019-05,47.72,47.72,0.18790834799824693
2019-05-09,161,6,140,1755,2019-05,935.3499999999999,75.20800823723228,5.879940784401388
2019-05-10,18,2,18,136,2019-05,69.46,69.46,0.03929345199611986
2019-05-11,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-12,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-13,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-14,39,2,38,372,2019-05,107.53000000000002,107.53000000000002,0.2209535163019934
2019-05-15,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-16,101,7,90,849,2019-05,366.7,366.7,1.9926426881911967
2019-05-17,2,1,2,7,2019-05,29.9,29.9,0.3097260778399169
2019-05-18,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-19,97,2,95,820,2019-05,268.36,268.36,1.3203892901760552
2019-05-20,54,6,45,421,2019-05,211.05999999999997,211.05999999999997,0.9286858154326378
2019-05-21,15,1,15,121,2019-05,60.2,60.2,0.10259492103842417
2019-05-22,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-23,54,5,47,424,2019-05,191.28999999999994,191.28999999999994,0.7935378626284955
2019-05-24,38,1,38,248,2019-05,143.98000000000002,143.98000000000002,0.47012614552359105
2019-05-25,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-26,30,1,30,244,2019-05,118.09,118.09,0.2931418006526125
2019-05-27,0,0,0,0,2019-05,0.0,0.0,0.5141228299311589
2019-05-28,5,2,5,17,2019-05,33.29,33.29,0.286551997920542
2019-05-29,40,3,36,343,2019-05,116.89999999999999,116.89999999999999,0.28500694663961657
2019-05-30,180,4,162,834,2019-05,414.16999999999996,75.20800823723228,2.3171481671802017
2019-05-31,4,1,4,23,2019-05,26.15,26.15,0.3353611219985175
2019-06-01,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-02,57,2,51,446,2019-06,177.09,177.09,0.696466495414595
2019-06-03,29,2,29,172,2019-06,102.10000000000001,102.10000000000001,0.1838339723603397
2019-06-04,7,1,7,19,2019-06,7.559999999999999,7.559999999999999,0.4624425809074201
2019-06-05,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-06,12,2,11,73,2019-06,89.18,89.18,0.09551270021924115
2019-06-07,9,1,9,94,2019-06,69.7,69.7,0.03765280916996936
2019-06-08,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-09,13,1,13,144,2019-06,37.21,37.21,0.2597548317600848
2019-06-10,113,3,94,995,2019-06,371.53999999999996,75.20800823723228,2.0257289851852303
2019-06-11,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-12,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-13,13,3,13,141,2019-06,45.459999999999994,45.459999999999994,0.20335773461116358
2019-06-14,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-15,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-16,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-17,88,3,84,817,2019-06,254.5,254.5,1.2256421669658673
2019-06-18,24,1,24,244,2019-06,58.01,58.01,0.11756578682704694
2019-06-19,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-20,16,1,16,109,2019-06,52.36000000000001,52.36000000000001,0.15618925335933842
2019-06-21,9,1,9,73,2019-06,48.89,48.89,0.17991021422076353
2019-06-22,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-23,1,1,1,15,2019-06,2.95,2.95,0.49395659519305973
2019-06-24,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-25,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-26,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-27,62,3,59,614,2019-06,159.78,159.78,0.5781351315784947
2019-06-28,10,2,10,52,2019-06,51.89,51.89,0.15940217889388308
2019-06-29,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
2019-06-30,0,0,0,0,2019-06,0.0,0.0,0.5141228299311589
